	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
INPP5E	408.238929803755	-1.90616613430607	0.362230551305828	-5.26230083971218	1.4226373301175e-07	8.31662792855384e-06
UBL4A	1029.39182780445	-1.67557760172256	0.318508628933274	-5.26069766880187	1.43509832606236e-07	8.35362149542539e-06
IRX4	261.492780772729	-1.95523368316652	0.372617844784792	-5.24728944287618	1.54353299151463e-07	8.92283649979843e-06
DOCK8	92.0350930103923	2.5185626716675	0.48000081883302	5.24699661511128	1.54598738268294e-07	8.92283649979843e-06
CIAO3	460.465897475424	-1.47193139713172	0.280630566099559	-5.24508579941902	1.56209616121423e-07	8.97776869700379e-06
RMI2	44.6673641712501	3.58222044722972	0.683313924598995	5.24242272588248	1.58481770784775e-07	9.07008487335889e-06
CHPF	1769.31185503222	-1.50061056782327	0.287415941796627	-5.22104152763066	1.77919634247045e-07	1.0119879111919e-05
ATP6V0D1	1375.98588269509	-1.32523922509443	0.253846371491132	-5.22063489546758	1.78310769169706e-07	1.0119879111919e-05
ZNF335	371.048889999634	-1.60841013322581	0.308801951228873	-5.20854912614755	1.90322963848194e-07	1.07568012057106e-05
UQCC2	1044.68660502721	-1.39896770808095	0.268852014501415	-5.20348605412288	1.95584436344505e-07	1.1008494245655e-05
PPP2R3B	1647.24767132001	-1.28996888013687	0.247968130743645	-5.20215592329673	1.96989841052587e-07	1.10419696501123e-05
OR10G3	60.3876782518511	2.41122409221197	0.464098472946335	5.19550102568594	2.04169210418905e-07	1.13974951439177e-05
DNAJA4	3228.35497815932	1.38540844890659	0.266825004313861	5.19219873140886	2.07824993027461e-07	1.15542213470492e-05
NKAPD1	427.864051218276	1.3952152647422	0.26876182842945	5.19127017737358	2.08864285442775e-07	1.15647985041303e-05
CAPN10	438.496172605973	-1.66420945560471	0.320980055884802	-5.18477526903411	2.16275493116121e-07	1.1926674055606e-05
MKI67	40.2515306959679	3.34479349374276	0.64533401956711	5.18304225769231	2.18295554633096e-07	1.19895312486186e-05
SEC61G	589.371952665012	1.53410616669787	0.296242306912929	5.17855191813901	2.23614845532619e-07	1.22323606867462e-05
STIM1	882.65247096479	-1.70405719133976	0.329465392743247	-5.17218873020675	2.31367716393001e-07	1.25676693382298e-05
EMP3	267.318508554855	-1.71012081600052	0.330667603255961	-5.17172169018555	2.3194687365114e-07	1.25676693382298e-05
PNMT	99.3805073880772	-4.66576498315805	0.902247997646222	-5.17126665321515	2.32512493446437e-07	1.25676693382298e-05
FKRP	367.031537474403	-2.10664132813643	0.407495564089813	-5.16972824683833	2.34434648274536e-07	1.26214796211362e-05
SIVA1	512.891411485645	-1.60028787406385	0.309790052845231	-5.16571742496632	2.39518417482731e-07	1.28444108839854e-05
SMARCD3	1966.81902969934	-1.43343323184522	0.277905583784369	-5.15798643670808	2.49619696912042e-07	1.33336074181919e-05
NAPRT	406.297980380804	-2.14272254646073	0.415777531030498	-5.15353136363581	2.55626297159071e-07	1.35531763384417e-05
FBXL6	142.234993241393	-2.70582626614997	0.525050157287071	-5.15346244277108	2.55720308272485e-07	1.35531763384417e-05
PEX6	524.499873027474	-1.94046665412561	0.377272942608406	-5.14340265355242	2.69806487416592e-07	1.41937848140251e-05
EMB	53.5278210647541	2.84330610089962	0.552812786344707	5.14334358960843	2.69891363837641e-07	1.41937848140251e-05
PHKA2	844.375330292906	-1.41279542710907	0.27486639249665	-5.1399351309429	2.74833333888929e-07	1.43980955419273e-05
FKBP8	3457.74592418652	-1.48742084807934	0.289644135409023	-5.13533908076153	2.8163577353735e-07	1.46523918094727e-05
B4GAT1	538.297960942688	-1.47447691808046	0.287131153775945	-5.13520354266757	2.81838826377053e-07	1.46523918094727e-05
SPPL2B	434.100519574032	-1.58745343176242	0.309611058834341	-5.12725042102516	2.94004341276516e-07	1.52267419487735e-05
INTS1	1202.28067996728	-1.72948922784984	0.338519716517032	-5.10897635636778	3.2390887917027e-07	1.66942289193771e-05
ITGB2	195.864371691673	2.33808301856416	0.45772734115488	5.10802569203099	3.25542394858968e-07	1.66942289193771e-05
ZNF330	1655.26955238883	1.62981527633357	0.319086680733774	5.10775088632854	3.26016070226439e-07	1.66942289193771e-05
UHRF1	35.5754640626571	3.20985260383058	0.628568071157529	5.1066109640592	3.27988038440367e-07	1.67323036389372e-05
CFL2	5832.1662930304	1.55597292814725	0.304792070122047	5.10503087407817	3.30740511989726e-07	1.67958054757288e-05
LRRC14	328.573528516887	-1.537524092702	0.301210504656559	-5.10448363829504	3.31698970190959e-07	1.67958054757288e-05
CD37	48.8978798089822	2.79112599324578	0.546922848040847	5.10332673656618	3.33734064231896e-07	1.68362655144543e-05
SSNA1	768.445876752544	-2.03716103153175	0.399744476180328	-5.09615805325793	3.46615774583878e-07	1.74215995040849e-05
LSM7	264.034727690204	-1.98018582716406	0.389094868316474	-5.08921085423686	3.59556643500515e-07	1.80055920629431e-05
BTK	40.0266248869018	2.88204022194944	0.566545687654967	5.08703937696308	3.63696343024907e-07	1.81461827411804e-05
RPL37A	9244.21812975443	-1.61739537493225	0.31801837536995	-5.0858550957967	3.65973400195063e-07	1.81931521315947e-05
TRIM28	2390.46359130987	-1.87705935152815	0.369209646129518	-5.08399325750465	3.69581063154436e-07	1.83056860408239e-05
RCOR2	285.676288388112	-2.49322638223315	0.490712151887192	-5.08083277058586	3.75783824809293e-07	1.85454763685775e-05
ZNF76	877.075382042641	-1.42109095516933	0.279753042871447	-5.07980517596139	3.77822133960823e-07	1.85787555475826e-05
ALKBH7	1157.24638265285	-1.42306872038098	0.280189427636372	-5.07895223736932	3.79522099890666e-07	1.85952177072329e-05
MSR1	54.9112672896622	3.04537485947201	0.60006114415661	5.07510757716583	3.87276832765938e-07	1.89071603552145e-05
FAAH	58.8444897789849	-2.66538788323969	0.525437990515611	-5.07269731414766	3.92216105292778e-07	1.9079912750689e-05
CNNM3	318.564827912672	-1.58474961161061	0.312742482581457	-5.06726684053181	4.03568364588374e-07	1.95524027383775e-05
HBB	2122.4230867806	-4.42847065511514	0.874036809241603	-5.06668667531027	4.04799763029326e-07	1.95524027383775e-05
CIAO2B	1123.32944633548	-1.56195306334963	0.308676866144699	-5.06015589330697	4.18913832442266e-07	2.01626336102336e-05
FEN1	224.550350708279	1.57708291286281	0.311927136259822	5.05593367660442	4.2829016984334e-07	2.05413394487188e-05
TMEM258	575.468301867043	-1.38018355761115	0.273047254648315	-5.0547424818053	4.30971883316634e-07	2.05974316584416e-05
C1QTNF1	1247.06390507117	-1.84377107251158	0.365109762810621	-5.04990898714457	4.42020609618724e-07	2.10134630998463e-05
PXMP2	820.386734161561	-1.63826202220412	0.324434741700677	-5.04958875124285	4.42762198785396e-07	2.10134630998463e-05
PSIP1	1208.94028035432	1.55027593109747	0.307391428856675	5.04332842611661	4.57502998441033e-07	2.15723393349598e-05
HCN3	38.5745439046266	-3.7917081905492	0.751862781493389	-5.04308536594657	4.58084759838324e-07	2.15723393349598e-05
RXRA	1140.31974702841	-1.22419675939839	0.242786762055726	-5.04227145266433	4.60038050869411e-07	2.15723393349598e-05
SYNPO2L	6891.90532053809	1.38963679350694	0.275616339532762	5.04192456754458	4.60872971622738e-07	2.15723393349598e-05
KPTN	101.644375176153	-1.94601265058347	0.386601812247315	-5.03363561404771	4.81264073011647e-07	2.23987436291651e-05
MYL12A	31081.1673804701	2.80208950812931	0.55669743421238	5.03341552506656	4.81817185474295e-07	2.23987436291651e-05
BRAT1	410.460833367314	-1.74322190589991	0.346951856623025	-5.02439134601313	5.05031620335426e-07	2.33980806142478e-05
INSYN1	757.290931439696	-1.48914971632188	0.296449359484077	-5.02328532236841	5.07949963127476e-07	2.34535133822351e-05
FCER1A	56.6155139769794	4.63059162557483	0.922079396033367	5.02190120015138	5.11625009553655e-07	2.35433927538187e-05
SIX5	581.850178713782	-1.50931278289873	0.300916723614491	-5.01571585909043	5.28363658987923e-07	2.42317892224731e-05
BLCAP	1512.17280600702	-1.22244545279942	0.243971724059801	-5.01060300127148	5.42597470998718e-07	2.47343361274887e-05
CACFD1	306.479855709605	-2.17909209632933	0.434907127069239	-5.01047685976967	5.42953270840549e-07	2.47343361274887e-05
SLC12A7	5130.27801035497	-1.87493306768266	0.374381597887506	-5.00808020015461	5.49756281219148e-07	2.49607676882867e-05
SLC29A2	195.513184630059	-1.91052820189787	0.381927732015067	-5.0023290841381	5.66417928746801e-07	2.56318226161468e-05
CYC1	6360.51937910313	-1.57740754589662	0.315448458122704	-5.00052387411903	5.71747474404301e-07	2.57873256584801e-05
GGT7	436.118959940897	-1.47590554258533	0.295303774472238	-4.99792305473591	5.7951098700473e-07	2.60512183300047e-05
CDIPT	1389.7878952444	-1.38484102369958	0.277173602721298	-4.99629477736396	5.84423058386889e-07	2.61856134154204e-05
FCSK	185.750442133329	-1.79022510006967	0.358495443400098	-4.99371786455789	5.92279029189024e-07	2.64505988740449e-05
SMPD4	1315.92559094268	-1.48474335172192	0.297406943949407	-4.9922955126915	5.96658706602051e-07	2.65591119040083e-05
PYROXD1	402.000259187619	1.62761497318276	0.326127688234296	4.99072918952364	6.01517814280701e-07	2.66320711770841e-05
SLC25A37	660.344741610689	-1.35105181653932	0.270724326152851	-4.99050763460583	6.02208202227583e-07	2.66320711770841e-05
GPS1	1489.3585200955	-1.6382462580515	0.328764376070353	-4.98304067378921	6.25927868040912e-07	2.7591467607072e-05
MAPK8IP3	1120.2456202796	-1.22946369143769	0.246855938299015	-4.98049064531093	6.34232684496616e-07	2.78673657920271e-05
NKX2-5	2133.53038759335	-1.44677652282833	0.290622162679871	-4.97820437879679	6.41768700858852e-07	2.81078182456541e-05
ZNF862	323.194595988423	-1.44642432855565	0.29079084758278	-4.97410541142943	6.55496352279091e-07	2.86170378666458e-05
SLC25A29	441.831999897986	-2.10675872828172	0.42375874360631	-4.97159943026211	6.64027937253885e-07	2.88968834930836e-05
FCN1	84.4266305677128	2.75890356346288	0.555536455300194	4.96619715437407	6.8278542873906e-07	2.96185360664163e-05
NCAPG	39.6450485552336	3.49617589625064	0.704383871486897	4.96345251186758	6.92509794292122e-07	2.99450028827079e-05
NEXN	11227.6815030586	1.44057962209579	0.290295947143434	4.96245171960327	6.9608872936539e-07	3.00045081730569e-05
MEOX1	900.025059008123	2.52881305670387	0.509826315500885	4.96014619060887	7.04401483043623e-07	3.02244428895163e-05
EVI2A	39.5497468531414	2.80378253027856	0.56530062316312	4.95980795950675	7.05629016875867e-07	3.02244428895163e-05
ST8SIA4	213.877991007035	1.52917624975785	0.308423921455583	4.95803387279762	7.12101499403531e-07	3.04060643366003e-05
HMCES	809.355644752981	-1.29345958883412	0.260973082596768	-4.95629501695644	7.18500935284116e-07	3.05834413734529e-05
TMEM276	211.834331421422	-2.0565401584677	0.415538321046821	-4.9490986855	7.45579387816917e-07	3.16371864219758e-05
H1-10	819.791987495161	-1.50291165926889	0.303756123855599	-4.94775756350958	7.50733305206467e-07	3.17569513981903e-05
ABLIM2	330.299487606639	-1.89427390480232	0.383071379442099	-4.94496327958804	7.61582186887473e-07	3.21161330266076e-05
TECR	990.561688369167	-1.49104702374976	0.301591534495113	-4.94392863594756	7.656374046779e-07	3.21197128831687e-05
FAM169A	94.7973587934113	3.51369075236003	0.710735501483208	4.94373890853551	7.66383282213481e-07	3.21197128831687e-05
SLC27A1	1340.64223392098	-1.49947044738786	0.303600858583897	-4.93895325059992	7.85430375895402e-07	3.28170157977646e-05
HSPA1A	9097.00097904545	-1.7555066828907	0.355487250242988	-4.93831123814075	7.88020039062075e-07	3.28245289053961e-05
ANK1	1528.21397835578	2.23202056738245	0.452387112892089	4.9338730122378	8.06148631288699e-07	3.34772881304371e-05
C1QC	532.450832403703	2.36522772237654	0.480584694289275	4.9215627348982	8.58558712402767e-07	3.55453745338544e-05
MCRIP1	1814.88896426101	-1.45621340213217	0.296006889492056	-4.91952536858523	8.6754324310837e-07	3.58085045890276e-05
OR2M3	95.0004413646524	2.27209515628485	0.462611121152411	4.91145813923546	9.040158877261e-07	3.72012096879674e-05
MAP2K7	635.503314399837	-1.34949640730647	0.27491472330417	-4.90878186183344	9.16438441732542e-07	3.75988193218041e-05
HIGD2A	2096.65393010889	-1.40012296340919	0.285294480183358	-4.90764126424506	9.21782591218944e-07	3.77045065315112e-05
TPCN2	207.473119510073	-2.06992657659239	0.421887683528013	-4.90634511840388	9.27891968526517e-07	3.77370347873878e-05
NPIPA8	24.298805717496	-7.82313266632365	1.59450853349211	-4.90629714548488	9.28118835164447e-07	3.77370347873878e-05
RPS9	6937.3759841076	-1.51429966673359	0.30880867869868	-4.90368234829038	9.40565467680279e-07	3.81292923668842e-05
STYXL2	2721.01057915349	1.76931947197799	0.361363611187459	4.8962303264679	9.7692555869822e-07	3.94314359619074e-05
ZNF672	1016.52172956902	-1.20286697143976	0.245687704460776	-4.89591847536593	9.78476275980083e-07	3.94314359619074e-05
SRSF2	1498.6120904379	-1.29252264493588	0.264309774624285	-4.89018102630973	1.00743285510261e-06	4.02913739658919e-05
SGCA	1940.26598325821	-1.33591667293288	0.273194207342962	-4.88998901523485	1.0084160491829e-06	4.02913739658919e-05
ALDH16A1	209.017700756661	-1.80250142591861	0.368621104076981	-4.88984869825083	1.00913512733415e-06	4.02913739658919e-05
ANAPC11	918.350456330984	-1.28022707259051	0.261839438887519	-4.88935921200347	1.01164744852324e-06	4.02913739658919e-05
DPM1	704.553489246751	1.26331894209317	0.258420683518601	4.88861388683012	1.01548444661405e-06	4.03068281712654e-05
ARHGAP30	99.7843285094121	2.09940059836618	0.429489021531172	4.88813565217944	1.01795381329677e-06	4.03068281712654e-05
KCNQ1	910.423170147203	-1.77999925405437	0.364440325542391	-4.88419949522661	1.0384989046245e-06	4.10011408112763e-05
TMEM161A	386.454300113551	-2.41897358773393	0.49546444168953	-4.8822344939331	1.04890416700577e-06	4.12922649097848e-05
BRIP1	40.8742729548549	2.71607218131836	0.556888269088833	4.87723001556906	1.07585954293557e-06	4.22313626349434e-05
SLC12A9	161.286091396758	-2.14039504207685	0.439001696920332	-4.87559628377764	1.08480267594366e-06	4.24600495661741e-05
CBX7	1830.00675885629	-1.17012828677125	0.240145613370288	-4.87257822597406	1.10151218682477e-06	4.29905372399434e-05
SBDS	4269.52244331563	1.13469293719508	0.233034480471388	4.86920620030045	1.12047439869684e-06	4.3605662241856e-05
CCDC22	312.429386901969	-1.88839737952046	0.388205190410645	-4.8644310436007	1.14786516059239e-06	4.43150156457122e-05
NEK6	119.847744719405	2.09302136023034	0.430311067846866	4.86397287130709	1.15052689803473e-06	4.43150156457122e-05
BRF1	407.412242880356	-1.80647646885478	0.371401765138343	-4.8639415275312	1.15070920558516e-06	4.43150156457122e-05
CDC25A	63.4710209775337	3.32250401006497	0.683113089869118	4.86376861948517	1.15171540551957e-06	4.43150156457122e-05
REPIN1	1778.1814830779	-1.3536756544718	0.278485746506406	-4.86084358518745	1.16886583416053e-06	4.48482296538044e-05
MZT2B	1301.07373461314	-2.63758778533482	0.543028431155966	-4.85718174961867	1.19068293991935e-06	4.55570009119142e-05
RFNG	558.63598934257	-2.40324836844709	0.494977089004914	-4.85527193446165	1.20221648240265e-06	4.58223989786876e-05
THAP11	517.069336847285	-1.46605884790395	0.301973781922161	-4.85492097549664	1.20434761283093e-06	4.58223989786876e-05
ABI3BP	608.033412499652	2.38985658988457	0.493229999266091	4.84531880348031	1.26408532925407e-06	4.7961298801587e-05
TMEM263	843.367937987756	1.42107354990095	0.293729733739922	4.83803097428064	1.3113170977669e-06	4.96151394130083e-05
SPSB3	880.303901582517	-1.93981129781742	0.40108498287209	-4.83640969035244	1.32205296024175e-06	4.97568994643417e-05
PIDD1	233.214728920903	-2.19874339861642	0.454627543470323	-4.83636205108183	1.3223696943023e-06	4.97568994643417e-05
SEPTIN8	434.472548459352	1.28747441335857	0.266359974150496	4.83358814500837	1.34093864264808e-06	5.01855426655451e-05
BCAT1	92.9349840390144	1.85582898331361	0.383954038277194	4.83346650458668	1.34175863527515e-06	5.01855426655451e-05
MAN2C1	1632.84540708602	-1.68247055164728	0.348120372425991	-4.83301376452757	1.34481485007885e-06	5.01855426655451e-05
CCDC12	563.260376855963	-1.37851044047138	0.285347487816419	-4.83098852917975	1.35856832340787e-06	5.05602708555701e-05
WDFY4	42.8387138954069	2.94809922452721	0.610342342414336	4.83023873596151	1.36369443744977e-06	5.06127573092734e-05
HLA-DQB1	363.093697817529	3.12339291387182	0.647712566100083	4.82218977574876	1.4199075627421e-06	5.25558720437775e-05
FAM174A	350.86265735217	1.36554265353464	0.283363349457786	4.81905177980001	1.44242118030753e-06	5.31489893714854e-05
CYGB	692.260942354609	-1.67697095790428	0.348000871407809	-4.81886999627394	1.44373585400849e-06	5.31489893714854e-05
CD209	102.623224095562	2.80028806490914	0.581958146089035	4.81183755864244	1.4954888496381e-06	5.4757494926693e-05
KLHL21	1204.89530216934	-2.01911434168766	0.419655333709595	-4.81136346782358	1.49904121360712e-06	5.4757494926693e-05
PLEKHH3	366.608559265198	-1.59212332288275	0.330913077540128	-4.81130372579393	1.49948943599269e-06	5.4757494926693e-05
NISCH	1194.15373950903	-1.42471131599329	0.296428102472533	-4.80626264551049	1.53777853251066e-06	5.60055652174536e-05
GINS4	41.5108888571421	2.79768385821332	0.582490716552006	4.80296728980321	1.56331431797511e-06	5.67837448670374e-05
CLCN7	900.844674383842	-2.11551875792386	0.441133784990536	-4.79563984873487	1.62156393235733e-06	5.87428785176573e-05
MAST2	3600.66483237811	-1.1995276460311	0.250274467810731	-4.79284865341615	1.64429669804576e-06	5.94083960850964e-05
TRPT1	624.759694083947	-1.67171335616595	0.349300503194134	-4.78588877164271	1.70232318851062e-06	6.13421802928656e-05
CDKL1	138.724466256137	2.15222072294446	0.449805806405665	4.7847775468764	1.7117681026433e-06	6.15197713089825e-05
WDR6	2015.59135906571	-1.53434257558997	0.321091436813971	-4.77852225152585	1.76588223257035e-06	6.32975839206334e-05
UPK3BL1	752.111645736847	-2.1860844054662	0.457533670291871	-4.77797492820943	1.77069452759018e-06	6.33034912343987e-05
TPX2	52.7844426322985	2.49083720204791	0.521510874447074	4.77619417752083	1.78643898962146e-06	6.36991766430208e-05
